row,col,.value,N_header_label_01,N_header_label_02,N_header_label_03,W_header_label_01,W_header_label_02,W_header_label_03,W_header_label_04,W_header_label_05
156,4,1430,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,NA
157,4,87,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,"American, U.S. studies"
158,4,60,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Applied linguistics
159,4,129,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,"Area, ethnic, and cultural studies"
160,4,86,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Criminal justice and corrections
161,4,76,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Criminology
162,4,202,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences- general, social sciences-other"
163,4,41,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Gender and women's studies
164,4,191,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Geography
165,4,38,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Health policy analysis
166,4,110,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,"International relations, international affairs"
167,4,136,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Linguistics
168,4,185,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,Public policy analysis
169,4,89,U.S. citizens and permanent residents,Total,NA,All fields,Psychology and social sciences,Social sciences ,Other social sciences,"Urban, city, community and regional planning"
170,4,4339,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Social sciences ,Other social sciences,NA
171,4,240,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,"Aerospace, aeronautical, and astronautical engineering",Other social sciences,NA
172,4,700,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Bioengineering and biomedical engineering,Other social sciences,NA
173,4,471,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Chemical engineering,Other social sciences,NA
174,4,243,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Civil engineering,Other social sciences,NA
175,4,586,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,"Electrical, electronics, and communications engineering",Other social sciences,NA
176,4,86,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Industrial and manufacturing engineering,Other social sciences,NA
177,4,483,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Materials science engineering,Other social sciences,NA
178,4,592,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Mechanical engineering,Other social sciences,NA
179,4,938,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,Other social sciences,NA
180,4,113,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,Computer engineering,NA
181,4,121,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,"Environmental, environmental health engineering",NA
182,4,121,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,Nuclear engineering,NA
183,4,46,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,Robotics,NA
184,4,35,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,Structural engineering,NA
185,4,78,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,Systems engineering,NA
186,4,424,U.S. citizens and permanent residents,Total,NA,All fields,Engineering,Other engineering,"Other engineering, aggregated",NA
187,4,4047,U.S. citizens and permanent residents,Total,NA,All fields,Education,Other engineering,"Other engineering, aggregated",NA
188,4,871,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education administration,"Other engineering, aggregated",NA
189,4,135,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education administration,Educational administration and supervision,NA
190,4,134,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education administration,"Educational and human resource studies, development",NA
191,4,527,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education administration,Educational leadership,NA
192,4,75,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education administration,Urban education and leadership,NA
193,4,2018,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,Urban education and leadership,NA
194,4,234,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,"Counseling education, counseling and guidance",NA
195,4,417,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,Curriculum and instruction,NA
196,4,26,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,"Educational assessment, testing, measurement",NA
197,4,111,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,Educational policy analysis,NA
198,4,192,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,Educational psychology (education),NA
199,4,62,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,"Educational statistics, research methods",NA
200,4,186,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,"Educational/instructional technology, media design",NA
201,4,404,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,Higher education evaluation and research,NA
202,4,34,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,International education,NA
203,4,99,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,School psychology (education),NA
204,4,56,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,Social and philosophical foundations of education,NA
205,4,197,U.S. citizens and permanent residents,Total,NA,All fields,Education,Education research ,Special education,NA
206,4,96,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teacher education,Special education,NA
207,4,745,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,Special education,NA
208,4,26,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,English as a second or foreign language,NA
209,4,56,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,Health education,NA
210,4,117,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,Literacy and reading education,NA
211,4,122,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,Mathematics education,NA
212,4,66,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,Music education,NA
213,4,83,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,Science education,NA
214,4,275,U.S. citizens and permanent residents,Total,NA,All fields,Education,Teaching fields ,"Teaching fields, aggregated",NA
215,4,317,U.S. citizens and permanent residents,Total,NA,All fields,Education,Other education ,"Teaching fields, aggregated",NA
216,4,42,U.S. citizens and permanent residents,Total,NA,All fields,Education,Other education ,Workforce education and development,NA
217,4,129,U.S. citizens and permanent residents,Total,NA,All fields,Education,Other education ,"Education, general",NA
218,4,146,U.S. citizens and permanent residents,Total,NA,All fields,Education,Other education ,"Education, other",NA
219,4,4290,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Other education ,"Education, other",NA
220,4,433,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Foreign languages and literature,"Education, other",NA
221,4,72,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Foreign languages and literature,French,NA
222,4,48,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Foreign languages and literature,Germanic language and literature,NA
223,4,33,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Foreign languages and literature,Italian,NA
224,4,122,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Foreign languages and literature,Spanish language and literature,NA
225,4,158,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Foreign languages and literature,"Other languages, aggregated",NA
226,4,895,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,"Other languages, aggregated",NA
227,4,347,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,"American history, United States and Canada",NA
228,4,33,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,Asian history,NA
229,4,154,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,European history,NA
230,4,109,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,"History, science and technology and society",NA
231,4,47,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,Latin American history,NA
232,4,51,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,"Middle, Near East history",NA
233,4,54,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,"History, general",NA
234,4,100,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,History,"History, aggregated",NA
235,4,1274,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,"History, aggregated",NA
236,4,292,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,"American literature, United States and Canada",NA
237,4,68,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,Classics,NA
238,4,120,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,Comparative literature,NA
239,4,108,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,English language,NA
240,4,338,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,"English literature, British and Commonwealth",NA
241,4,210,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,Rhetoric and composition,NA
242,4,37,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,Speech and rhetorical studies,NA
243,4,101,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Letters,"Letters, aggregated",NA
244,4,1688,U.S. citizens and permanent residents,Total,NA,All fields,Humanities and arts,Other humanities and arts,"Letters, aggregated",NA
